Ship, VacStart, Category, Itin, Occupancy, Price12, AdultPrice35, ChildPrice35, InfantPrice35, PriceTaxes, SailID
DD,05/19/2017,05A,3S,4,851.29,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,05B,3S,4,840.05,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,05C,3S,4,828.81,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,05D,3S,4,817.57,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,06B,3S,4,789.48,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,08A,3S,4,775.43,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,08B,3S,4,769.81,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,08C,3S,4,764.19,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,08D,3S,3,758.57,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,09A,3S,4,752.95,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,09B,3S,4,747.33,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,09C,3S,3,744.52,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,09D,3S,3,741.71,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,10A,3S,3,738.90,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,11A,3S,4,730.48,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,11B,3S,4,724.86,477.62,458.51,264.38,58.84,22787061
DD,05/19/2017,11C,3S,4,719.24,477.62,458.51,264.38,58.84,22787061
DD,05/22/2017,00R,4S,5,6836.49,2434.91,2337.52,1215.58,58.84,22787062
DD,05/22/2017,00T,4S,5,3034.28,1498.41,1438.47,766.06,58.84,22787062
DD,05/22/2017,00V,4S,5,2127.74,1123.81,1078.85,586.25,58.84,22787062
DD,05/22/2017,04A,4S,5,1322.34,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,04B,4S,5,1303.61,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,04C,4S,5,1284.88,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,04D,4S,4,1266.15,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,04E,4S,4,1247.42,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,05A,4S,4,1262.41,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,05B,4S,4,1243.68,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,05C,4S,4,1232.44,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,05D,4S,4,1213.71,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,05E,4S,4,1202.47,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,07A,4S,3,1168.76,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,08D,4S,3,1150.03,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,09B,4S,4,1120.06,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,09C,4S,3,1116.31,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,09D,4S,4,1112.57,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,10A,4S,4,1082.60,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,11A,4S,4,1071.36,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,11B,4S,4,1063.87,734.22,704.85,399.25,58.84,22787062
DD,05/22/2017,11C,4S,4,1056.38,734.22,704.85,399.25,58.84,22787062
DD,05/26/2017,00V,3S,5,1812.14,949.62,911.63,490.94,58.84,22787063
DD,05/26/2017,04A,3S,5,1174.38,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,04B,3S,4,1160.33,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,04C,3S,5,1146.28,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,04D,3S,4,1135.05,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,04E,3S,3,1087.28,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,05A,3S,4,1078.86,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,05B,3S,4,1067.62,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,05C,3S,3,1056.38,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,05D,3S,4,1045.14,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,06A,3S,3,1025.48,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,06B,3S,3,1017.05,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,07A,3S,3,1008.62,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,08B,3S,3,1005.81,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,08C,3S,3,1000.19,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,09A,3S,3,977.71,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,09B,3S,3,960.86,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,09C,3S,3,958.05,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,09D,3S,3,955.24,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,10A,3S,3,938.38,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,11A,3S,4,929.95,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,11B,3S,3,924.33,632.14,606.86,338.55,58.84,22787063
DD,05/26/2017,11C,3S,3,921.52,632.14,606.86,338.55,58.84,22787063
DD,05/29/2017,00R,4S,5,8522.19,3071.74,2948.87,1521.26,58.84,22787064
DD,05/29/2017,04A,4S,5,1719.42,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,04B,4S,4,1715.68,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,04C,4S,4,1711.93,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,04D,4S,4,1708.18,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,04E,4S,4,1674.47,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,05A,4S,4,1678.22,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,05B,4S,4,1659.49,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,05C,4S,3,1648.25,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,05D,4S,3,1644.50,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,06A,4S,3,1517.14,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,06B,4S,3,1505.90,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,07A,4S,3,1494.66,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,08A,4S,3,1513.39,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,08B,4S,3,1505.90,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,08C,4S,3,1483.42,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,08D,4S,3,1475.93,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,09A,4S,3,1438.47,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,09B,4S,3,1430.98,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,09C,4S,3,1427.23,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,09D,4S,3,1419.74,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,10A,4S,4,1397.26,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,11A,4S,3,1386.03,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,11B,4S,4,1378.53,973.96,935.01,514.33,58.84,22787064
DD,05/29/2017,11C,4S,3,1363.55,973.96,935.01,514.33,58.84,22787064
DD,06/02/2017,04A,5S,4,2069.67,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,04B,5S,4,2027.53,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,04C,5S,4,2004.12,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,04D,5S,4,1999.44,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,04E,5S,4,1919.83,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,05A,5S,4,1915.15,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,05B,5S,4,1905.78,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,05C,5S,4,1896.42,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,05D,5S,4,1887.05,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,05E,5S,4,1877.69,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,06B,5S,3,1849.59,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,07A,5S,4,1835.55,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,08A,5S,4,1821.50,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,08B,5S,3,1812.13,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,08C,5S,4,1802.77,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,08D,5S,4,1793.40,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,09A,5S,4,1765.31,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,09B,5S,4,1755.94,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,09C,5S,3,1732.53,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,09D,5S,4,1727.85,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,10A,5S,4,1723.17,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,11A,5S,4,1676.34,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,11B,5S,4,1666.98,1123.80,1078.85,597.96,58.84,23099113
DD,06/02/2017,11C,5S,3,1657.61,1123.80,1078.85,597.96,58.84,23099113
DD,06/07/2017,00T,4S,5,3483.80,1723.17,1654.24,873.95,58.84,23099114
DD,06/07/2017,00V,4S,5,2547.29,1592.06,1528.38,811.01,58.84,23099114
DD,06/07/2017,04B,4S,4,1801.84,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,04C,4S,4,1794.34,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,04D,4S,4,1786.85,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,04E,4S,3,1734.41,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,05A,4S,4,1726.91,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,05B,4S,4,1708.18,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,05C,4S,3,1696.95,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,05D,4S,3,1689.45,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,05E,4S,3,1681.96,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,06A,4S,3,1670.72,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,06B,4S,3,1648.25,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,07A,4S,3,1640.76,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,08A,4S,3,1637.01,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,08B,4S,3,1629.52,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,08C,4S,3,1622.03,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,08D,4S,3,1614.53,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,09A,4S,3,1592.06,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,09B,4S,4,1584.57,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,09C,4S,3,1565.84,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,09D,4S,3,1562.09,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,10A,4S,3,1543.36,992.69,952.99,523.32,58.84,23099114
DD,06/07/2017,11B,4S,3,1513.39,992.69,952.99,523.32,58.84,23099114
DD,06/11/2017,00T,5S,5,4424.98,2036.90,1955.42,1036.24,58.84,23099115
DD,06/11/2017,04A,5S,4,2116.50,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,04B,5S,4,2074.36,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,04D,5S,4,2064.99,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,04E,5S,4,1980.70,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,05A,5S,4,1971.34,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,05B,5S,4,1961.97,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,05C,5S,4,1952.61,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,05D,5S,4,1943.24,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,05E,5S,4,1929.20,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,06A,5S,4,1915.15,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,06B,5S,4,1901.10,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,07A,5S,3,1887.05,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,08A,5S,3,1891.74,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,08B,5S,3,1868.32,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,08C,5S,4,1858.96,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,09A,5S,4,1816.82,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,09B,5S,4,1807.45,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,09C,5S,3,1802.77,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,09D,5S,3,1798.09,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,10A,5S,3,1774.67,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,11A,5S,4,1732.53,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,11B,5S,3,1723.17,1147.22,1101.33,609.19,58.84,23099115
DD,06/11/2017,11C,5S,3,1713.80,1147.22,1101.33,609.19,58.84,23099115
DD,06/16/2017,04A,5S,4,2107.13,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,04D,5S,4,2079.04,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,04E,5S,3,1947.93,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,05A,5S,4,1952.61,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,05B,5S,4,1929.20,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,05C,5S,3,1919.83,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,05D,5S,3,1910.47,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,05E,5S,3,1896.42,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,06A,5S,4,1882.37,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,06B,5S,3,1868.32,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,07A,5S,3,1854.28,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,08B,5S,3,1835.55,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,08C,5S,3,1826.18,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,09B,5S,4,1774.67,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,09C,5S,3,1769.99,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,09D,5S,3,1746.58,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,10A,5S,3,1723.17,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,11A,5S,3,1709.12,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,11B,5S,3,1699.75,1147.22,1101.33,609.19,58.84,23099116
DD,06/16/2017,11C,5S,3,1690.39,1147.22,1101.33,609.19,58.84,23099116
DD,06/21/2017,04A,4S,4,1895.49,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,04D,4S,4,1873.01,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,04E,4S,3,1820.57,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,05A,4S,4,1816.82,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,05B,4S,4,1809.33,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,05C,4S,4,1801.84,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,05D,4S,3,1794.34,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,05E,4S,3,1775.61,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,06A,4S,3,1768.12,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,06B,4S,3,1753.14,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,07A,4S,3,1745.64,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,08A,4S,3,1726.91,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,08B,4S,3,1719.42,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,08C,4S,3,1711.93,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,08D,4S,3,1704.44,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,09A,4S,3,1685.71,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,09B,4S,4,1674.47,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,09C,4S,3,1666.98,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,09D,4S,3,1659.49,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,10A,4S,4,1633.26,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,11A,4S,3,1625.77,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,11B,4S,3,1618.28,1067.62,1024.91,559.28,58.84,23099117
DD,06/21/2017,11C,4S,3,1592.06,1067.62,1024.91,559.28,58.84,23099117
DD,06/25/2017,04A,5S,3,2233.56,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,04E,5S,3,2116.50,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,05A,5S,3,2111.82,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,05B,5S,3,2102.45,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,05C,5S,3,2093.09,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,05D,5S,3,2083.72,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,06A,5S,3,2046.26,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,06B,5S,3,2032.21,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,07A,5S,3,2022.85,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,08A,5S,3,1994.75,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,08B,5S,3,1985.39,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,08C,5S,3,1976.02,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,08D,5S,3,1966.66,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,09A,5S,3,1919.83,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,09B,5S,3,1910.47,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,09C,5S,3,1901.10,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,09D,5S,3,1891.74,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,11A,5S,3,1826.18,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,11B,5S,3,1816.82,1170.63,1123.80,620.43,58.84,23099118
DD,06/25/2017,11C,5S,3,1807.45,1170.63,1123.80,620.43,58.84,23099118
DD,06/30/2017,04D,5S,5,2261.66,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,04E,5S,3,2111.82,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,05A,5S,3,2107.13,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,05B,5S,4,2102.45,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,05C,5S,4,2088.40,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,05D,5S,4,2083.72,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,05E,5S,3,2069.67,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,06A,5S,3,2055.63,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,06B,5S,3,2022.85,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,07A,5S,3,1990.07,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,08B,5S,3,1929.20,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,08C,5S,3,1919.83,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,08D,5S,3,1910.47,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,09A,5S,3,1877.69,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,09B,5S,3,1868.32,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,09C,5S,3,1854.28,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,09D,5S,3,1849.59,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,10A,5S,4,1798.09,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,11A,5S,3,1732.53,1179.99,1132.79,624.93,58.84,23099119
DD,06/30/2017,11B,5S,3,1723.17,1179.99,1132.79,624.93,58.84,23099119
DD,07/05/2017,04A,4S,4,1790.60,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,04B,4S,4,1783.10,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,04C,4S,3,1775.61,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,04D,4S,4,1768.12,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,04E,4S,3,1734.41,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,05A,4S,4,1730.66,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,05B,4S,4,1723.17,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,05C,4S,3,1715.68,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,05D,4S,3,1708.18,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,05E,4S,3,1689.45,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,06A,4S,4,1678.22,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,06B,4S,3,1666.98,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,07A,4S,3,1659.49,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,08A,4S,3,1655.74,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,08B,4S,3,1648.25,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,08C,4S,3,1640.76,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,08D,4S,3,1633.26,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,09A,4S,3,1595.80,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,09B,4S,3,1588.31,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,09C,4S,3,1580.82,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,09D,4S,3,1573.33,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,10A,4S,3,1547.11,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,11A,4S,3,1539.61,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,11B,4S,3,1532.12,1003.93,963.78,528.71,74.25,23099120
DD,07/05/2017,11C,4S,3,1524.63,1003.93,963.78,528.71,74.25,23099120
DD,07/09/2017,04D,5S,4,2299.12,1231.50,1182.24,649.65,74.25,23099121
DD,07/09/2017,04E,5S,3,2210.15,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,05A,5S,4,2205.47,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,05B,5S,4,2196.10,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,05C,5S,4,2186.74,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,05D,5S,4,2177.37,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,06A,5S,4,2139.91,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,06B,5S,3,2111.82,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,07A,5S,3,2125.86,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,08B,5S,3,2079.04,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,08C,5S,3,2069.67,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,08D,5S,4,2060.31,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,09A,5S,3,2013.48,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,09B,5S,3,2004.12,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,09C,5S,3,1994.75,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,09D,5S,3,1985.39,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,10A,5S,3,1905.78,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,11A,5S,3,1896.42,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,11B,5S,3,1887.05,1208.09,1159.76,638.41,74.25,23099121
DD,07/09/2017,11C,5S,3,1877.69,1208.09,1159.76,638.41,74.25,23099121
DD,07/14/2017,00T,3S,5,2528.57,1264.28,1213.71,641.98,74.25,23099122
DD,07/14/2017,00V,3S,5,1798.09,1039.52,997.94,534.09,74.25,23099122
DD,07/14/2017,04A,3S,4,1222.14,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,04B,3S,4,1216.52,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,04C,3S,4,1210.90,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,04D,3S,4,1205.28,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,04E,3S,3,1180.00,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,05A,3S,4,1177.19,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,05B,3S,4,1171.57,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,05C,3S,3,1165.95,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,05D,3S,3,1160.33,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,05E,3S,3,1146.28,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,06A,3S,3,1137.86,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,06B,3S,3,1129.43,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,07A,3S,3,1123.81,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,08A,3S,3,1121.00,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,08B,3S,3,1115.38,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,08C,3S,3,1109.76,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,08D,3S,3,1104.14,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,09A,3S,3,1076.05,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,09B,3S,3,1070.43,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,09C,3S,3,1064.81,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,09D,3S,3,1059.19,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,10A,3S,3,1045.14,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,11A,3S,3,1039.52,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,11B,3S,3,1033.90,688.33,660.80,365.52,74.25,23099122
DD,07/14/2017,11C,3S,3,1014.24,688.33,660.80,365.52,74.25,23099122
DD,07/17/2017,00R,4S,5,8615.85,3240.31,3110.69,1602.17,74.25,23099123
DD,07/17/2017,04A,4S,5,1696.95,929.01,891.85,492.75,74.25,23099123
